id,name,care_level,care_level_ko,sido,sigungu,address,phone,homepage,hours_24h,weekday_hours,weekend_hours,departments,has_homepage,place_search_url,daum_map_url
nat_4a7e93a0b4c9,용인죽전24시스카이동물메디컬센터,secondary,2차 의료센터,경기도,용인시,경기도 용인시 수지구 용구대로 2748 (죽전동),031-546-5975,http://skyamg.com,yes,00:00–24:00,,내과|외과|영상|응급,True,https://search.naver.com/search.naver?query=%EC%9A%A9%EC%9D%B8%EC%A3%BD%EC%A0%8424%EC%8B%9C%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%9A%A9%EC%9D%B8%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%A9%EC%9D%B8%EC%A3%BD%EC%A0%8424%EC%8B%9C%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_b2ec9719a919,용현애견방,neighborhood,일반 동네병원,경기도,의정부시,경기도 의정부시 시민로 465 (용현동),031-847-3919,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%A9%ED%98%84%EC%95%A0%EA%B2%AC%EB%B0%A9%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%A9%ED%98%84%EC%95%A0%EA%B2%AC%EB%B0%A9+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_75f4abbf9368,용호동물병원,neighborhood,일반 동네병원,충남,서산시,충남 서산시 음암면 도당꽃밭재길 59-57,051-628-0855,http://yonghopet.7x7.kr,no,09:00–19:00,토 09:00–18:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%A9%ED%98%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EB%82%A8,https://map.kakao.com/?q=%EC%9A%A9%ED%98%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EB%82%A8
nat_39f9f0e3000a,우남동물병원,neighborhood,일반 동네병원,전라남도,장성군,전라남도 장성군 장성읍 청운길 19-1,061-393-9776,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%82%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%82%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_e184b5000076,우동물병원,neighborhood,일반 동네병원,경기도,화성시,경기도 화성시 우정읍 조암남로33번길 22,031-351-3393,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_b0009622ee2e,우람동물병원,neighborhood,일반 동네병원,경기도,양평군,경기도 양평군 양평읍 남북로 97,031-772-8275,http://양평동물병원.com/,unknown,,,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%9E%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%9E%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_41b61614e0f9,우리 동물병원,neighborhood,일반 동네병원,충청남도,천안시,충청남도 천안시 서북구 쌍용대로 51 (쌍용동),041-571-9318,,no,09:30–19:30,토 10:00–17:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_ec2af16e962c,우리 동물병원,neighborhood,일반 동네병원,경기도,부천시,경기도 부천시 원미구 조마루로105번길 8-6 (상동),032-325-7975,,no,10:30–19:30,토 10:00–19:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_481ca6b51561,우리덕구동물병원,neighborhood,일반 동네병원,서울특별시,은평구,"서울특별시 은평구 진관2로 77 (진관동, 은평뉴타운우물골)",02-6953-8275,https://blog.naver.com/woorideokgu,no,10:00–19:00,토 09:00–15:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8D%95%EA%B5%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8D%95%EA%B5%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_45a03444e75c,우리동네동물병원,neighborhood,일반 동네병원,경기도,용인시,경기도 용인시 기흥구 새천년로16번길 3-2 (신갈동),0507-1431-0813,https://blog.naver.com/taclinic,no,09:30–19:00,토 09:30–13:30 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%84%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%84%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_3032c8f842e2,우리동물병원,neighborhood,일반 동네병원,서울특별시,성북구,서울특별시 성북구 삼양로 84 (길음동),02-989-8575,,no,09:30–18:00,토 09:30–14:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_2b9a54a7fe11,우리동물병원 독립문점,neighborhood,일반 동네병원,서울특별시,서대문구,서울특별시 서대문구 통일로 197 (영천동),0507-1387-6675,,no,10:00–19:00,토 10:00–15:30 · 일 휴무,일반진료|예방접종|한방,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8F%85%EB%A6%BD%EB%AC%B8%EC%A0%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8F%85%EB%A6%BD%EB%AC%B8%EC%A0%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_9361a5862a78,우리동물병원,neighborhood,일반 동네병원,부산광역시,해운대구,부산광역시 해운대구 선수촌로 101-1 (반여동),051-528-7581,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_dac20b4c2c30,우리동물병원,neighborhood,일반 동네병원,인천광역시,서구,인천광역시 서구 서곶로 349 (연희동),032-566-0075,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_6633fc3a7ede,우리동물병원,neighborhood,일반 동네병원,경기도,안양시,경기도 안양시 동안구 비산로 18 (비산동),031-465-3375,,no,10:00–20:00,토 10:00–17:30 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_9b34aa76525e,우리동물병원,neighborhood,일반 동네병원,경기도,오산시,경기도 오산시 경기대로 174 (원동),031-373-8486,,no,09:30–19:00,토 09:30–16:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_fb316b3eabb2,우리동물병원,neighborhood,일반 동네병원,경기도,용인시,경기도 용인시 기흥구 한보라2로14번길 4-14 (보라동),0507-1426-2275,https://blog.naver.com/kkamssicjungmal,no,09:30–19:00,토 09:30–17:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_03e7cadded0a,우리동물병원,neighborhood,일반 동네병원,제주,제주시,제주 제주시 한림읍 한림서길 18,031-675-0722,,no,09:00–19:00,토 09:00–15:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC
nat_099d1af2e2c7,우리동물병원,neighborhood,일반 동네병원,충청남도,서산시,충청남도 서산시 안견로 231 (동문동),041-662-1801,http://www.wooreepet.co.kr/,no,09:00–18:30,토 09:00–14:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_c7892fc6326d,우리동물병원,neighborhood,일반 동네병원,전라남도,목포시,전라남도 목포시 영산로 607 (석현동),061-281-7520,,no,09:30–18:30,토 09:30–16:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_87091a8ad00c,우리동물병원,neighborhood,일반 동네병원,전라남도,여수시,전라남도 여수시 여서1로 91 (여서동),061-653-4031,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_e3e68d5247b7,우리동물병원,neighborhood,일반 동네병원,경상북도,청도군,경상북도 청도군 화양읍 청화로 55,054-373-3366,,no,,일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_8a80fe6fee74,우리동물병원,neighborhood,일반 동네병원,경상남도,창원시,경상남도 창원시 의창구 팔용로 425 (팔용동),055-609-7582,,no,,토 10:00–17:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_d349c571e3f4,우리동물병원,neighborhood,일반 동네병원,경기도,김포시,경기도 김포시 월곶면 군하로 187-13,,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_eeb9bfd3beba,우리동물병원,neighborhood,일반 동네병원,강원특별자치도,홍천군,강원특별자치도 홍천군 홍천읍 홍천로 420,033-436-7502,,no,09:30–18:30,토 09:30–14:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_14c442dbc269,우리동물병원,neighborhood,일반 동네병원,경기도,연천군,경기도 연천군 연천읍 현문로5번길 3,031-834-7233,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_55f79599fc0e,우리동물병원,neighborhood,일반 동네병원,전북특별자치도,김제시,전북특별자치도 김제시 남북로 213-1 (요촌동),063-547-2670,,no,09:00–17:00,토 09:00–12:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_0a130274fd80,우리동물병원,neighborhood,일반 동네병원,전라남도,장성군,전라남도 장성군 장성읍 영천로 117-1,061-394-7588,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%9E%A5%EC%84%B1%EA%B5%B0%20%EC%9E%A5%EC%84%B1%EC%9D%8D%20%EC%98%81%EC%B2%9C%EB%A1%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_d432d1bcbbee,우리동물병원,neighborhood,일반 동네병원,충청북도,청주시,충청북도 청주시 상당구 중고개로 305 (금천동),043-223-7582,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84
nat_475558ab518a,우리동물병원,neighborhood,일반 동네병원,전라남도,곡성군,전라남도 곡성군 곡성읍 읍내10길 9-1,061-934-9825,,no,09:00–17:00,토 10:00–13:00 · 일 10:00–13:00,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_092a5387bbb7,우리동물병원,neighborhood,일반 동네병원,서울특별시,종로구,서울특별시 종로구 지봉로 96-3 (숭인동),02-3676-1190,http://woorieah.modoo.at/,no,10:00–19:00,토 12:00–16:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_5d4fd62ea4ea,우리동물병원,neighborhood,일반 동네병원,강원,고성군,강원 고성군 죽왕면 천학정길 65,0507-1405-7951,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90
nat_4b7d06ab1bfa,우리동물병원,neighborhood,일반 동네병원,경기도,성남시,경기도 성남시 분당구 백현로156번길 17-2 (정자동),031-719-5725,,no,,토 10:00–16:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_db76cffac793,우리동물병원,neighborhood,일반 동네병원,전북특별자치도,임실군,전북특별자치도 임실군 오수면 오수4길 5,,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_955ba77faac1,우리동물병원,neighborhood,일반 동네병원,전라남도,장성군,전라남도 장성군 삼계면 사창로 79-1,0507-1388-0253,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%9E%A5%EC%84%B1%EA%B5%B0%20%EC%82%BC%EA%B3%84%EB%A9%B4%20%EC%82%AC%EC%B0%BD%EB%A1%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_6843848e880f,우리동물병원,neighborhood,일반 동네병원,경기도,이천시,경기도 이천시 영창로 246 (창전동),031-634-0052,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_d9394c7d48ad,우리동물병원,neighborhood,일반 동네병원,경상남도,거창군,경상남도 거창군 거창읍 거함대로5길 71,,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_f320da7c0e84,우리동물병원,neighborhood,일반 동네병원,경상남도,진주시,경상남도 진주시 신안로 165 (이현동),,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_dda6af518686,우리동물병원,neighborhood,일반 동네병원,경상남도,사천시,경상남도 사천시 곤양면 서삼로 22-1,055-852-3488,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_44d75e7f448b,우리동물병원,neighborhood,일반 동네병원,강원특별자치도,춘천시,강원특별자치도 춘천시 동내면 춘천순환로72번길 70,033-263-7502,,no,09:00–18:00,토 09:00–13:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_67d5b72c5a68,우리동물병원,neighborhood,일반 동네병원,경상남도,합천군,경상남도 합천군 합천읍 문화로 55,055-932-5279,,no,,일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_5d5e4bd38736,우리동물병원,neighborhood,일반 동네병원,경기도,화성시,경기도 화성시 남양읍 남양시장로25번길 54 (보라아파트),031-357-3924,,no,09:30–19:00,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_ea606286c962,우리동생 동물병원 마포성산점,neighborhood,일반 동네병원,인천,강화군,인천 강화군 길상면 해안남로 638,02-335-3333,https://blog.naver.com/animalscoop,no,,토 10:00–18:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EB%8F%99%EC%83%9D+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%A7%88%ED%8F%AC%EC%84%B1%EC%82%B0%EC%A0%90+%EC%9D%B8%EC%B2%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EB%8F%99%EC%83%9D+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%A7%88%ED%8F%AC%EC%84%B1%EC%82%B0%EC%A0%90+%EC%9D%B8%EC%B2%9C
